shared,SOG_ID,OG_ID,V.destructor,V.jacobsoni,T.mercedesae,M.occidentalis,I.scapularis,T.urticae,AncestralClade,GOTerms
6,ABMU,ABMU-0002,LOC111249852,LOC111267494,maker-scaffold0000033263-augustus-gene-0*46-mRNA-1,LOC100909314,IscW_ISCW006143,LOC107363745,ROOT,GO:0031461;GO:0006511;GO:0031625
6,AIOZ,AIOZ-0001,LOC111249853,LOC111272869,augustus-scaffold0000033263-processed-gene-0*21-mRNA-1,LOC100899372,IscW_ISCW002950,LOC107363193,ROOT,GO:0016021;GO:0016758;GO:0006506
6,ADPJ,ADPJ-0001,LOC111249854,LOC111267498,maker-scaffold0000033263-augustus-gene-0*44-mRNA-1,LOC100899513,IscW_ISCW012450,LOC107367755,ROOT,GO:0006352;GO:0046982
6,AEDY,AEDY-0001,LOC111249857,LOC111273960,augustus-scaffold0000005233-processed-gene-0*10-mRNA-1,LOC100898834,IscW_ISCW024552,LOC107367363,ROOT,GO:0006388;GO:0072669;GO:0003972
6,ABRU,ABRU-0002,LOC111249859,LOC111269733,augustus-scaffold0000005233-processed-gene-0*9-mRNA-1,LOC100898980,IscW_ISCW006433,LOC107361349,ROOT,GO:0008565;GO:0016192;GO:0006886;GO:0030117
6,ABFK,ABFK-0004,LOC111249863,LOC111271213,maker-scaffold0000017749-augustus-gene-0*29-mRNA-1,LOC100905828,IscW_ISCW007552,LOC107366804,ROOT,GO:0006979;GO:0004601;GO:0055114;GO:0020037
6,ABTK,ABTK-0003,LOC111249864,LOC111264228,maker-scaffold0000006373-augustus-gene-0*24-mRNA-1,LOC100900234,IscW_ISCW022732,LOC107360502,ROOT,GO:0007411;GO:0010646;GO:0023051;GO:0005102
6,AHQR,AHQR-0001,LOC111249866,LOC111259723,augustus-scaffold0000007455-processed-gene-0*19-mRNA-1,LOC100906010,IscW_ISCW001498,LOC107366713,ROOT,GO:0032266;GO:0005912;GO:0005829;GO:0055007;GO:0005654;GO:0016020;GO:0008016;GO:0005815;GO:0005515
6,AEOW,AEOW-0001,LOC111249873,LOC111268426,maker-scaffold0000017691-augustus-gene-0*38-mRNA-1,LOC100900372,IscW_ISCW022717,LOC107372175,ROOT,GO:0044316;GO:0005276;GO:0007568;GO:0098700;GO:0061202;GO:0005887;GO:0015187;GO:0048786;GO:0015495;GO:0005773;GO:0007269;GO:0060077;GO:0044292;GO:0051286;GO:0015816;GO:0021766;GO:0030285;GO:0015812;GO:0003333
6,AJOD,AJOD-0001,LOC111249876,LOC111266875,maker-scaffold0000011741-augustus-gene-0*45-mRNA-1,LOC100899691,IscW_ISCW011212,LOC107360434,ROOT,GO:0016579;GO:0006511;GO:0036459
6,ACIJ,ACIJ-0002,LOC111249877,LOC111268654,maker-scaffold0000011537-augustus-gene-0*30-mRNA-1,LOC100905985,IscW_ISCW001487,LOC107366157,ROOT,GO:0035023;GO:0005089;GO:0046872
6,ACRZ,ACRZ-0001,LOC111249878,LOC111269325,augustus-scaffold0000016417-processed-gene-0*3-mRNA-1,LOC100902096,IscW_ISCW015356,LOC107370891,ROOT,GO:0005524;GO:0019206;GO:0006139
6,ACJH,ACJH-0002,LOC111249880,LOC111268667,maker-scaffold0000033041-augustus-gene-0*56-mRNA-1,LOC100899619,IscW_ISCW021457,LOC107369010,ROOT,GO:0016020
6,AGOS,AGOS-0001,LOC111249883,LOC111271809,maker-scaffold0000019932-augustus-gene-0*63-mRNA-1,LOC100901377,IscW_ISCW012388,LOC107365256,ROOT,GO:0050290
6,ABUH,ABUH-0001,LOC111249884,LOC111269173,maker-scaffold0000011096-augustus-gene-0*8-mRNA-1,LOC100907434,IscW_ISCW023443,LOC107365618,ROOT,GO:0005861
6,ABKE,ABKE-0002,LOC111249885,LOC111273048,genemark-scaffold0000033228-processed-gene-0*8-mRNA-1,LOC100899512,IscW_ISCW010227,LOC107367642,ROOT,GO:0008083
6,AJUR,AJUR-0001,LOC111249886,LOC111272487,maker-scaffold0000001727-augustus-gene-0*29-mRNA-1,LOC100899495,IscW_ISCW001337,LOC107366293,ROOT,GO:0007275;GO:0070063;GO:0051128;GO:0031981;GO:0048522;GO:1990837;GO:0006361;GO:0140110;GO:0006355
6,ADPG,ADPG-0001,LOC111249888,LOC111262963,maker-scaffold0000007217-augustus-gene-0*31-mRNA-1,LOC100906081,IscW_ISCW005985,LOC107359100,ROOT,GO:0010181;GO:0055114;GO:0051539;GO:0051287;GO:0008137
6,AEBG,AEBG-0001,LOC111249890,LOC111270156,augustus-scaffold0000027665-processed-gene-0*46-mRNA-1,LOC100904548,IscW_ISCW002291,LOC107370266,ROOT,NA
6,ABHK,ABHK-0005,LOC111249891,LOC111273229,maker-scaffold0000031361-augustus-gene-0*37-mRNA-1,LOC100902095,IscW_ISCW018301,LOC107361960,ROOT,GO:0005524;GO:0004672;GO:0006468
6,ABHT,ABHT-0002,LOC111249903,LOC111267136,maker-scaffold0000003303-augustus-gene-0*34-mRNA-1,LOC100904514,IscW_ISCW006562,LOC107371058,ROOT,GO:0003676
6,ABCI,ABCI-0002,LOC111249906,LOC111261496,maker-scaffold0000000299-augustus-gene-0*21-mRNA-1,LOC100902236,IscW_ISCW000547,LOC107366811,ROOT,GO:0005524;GO:0004713;GO:0006468
6,ACGF,ACGF-0002,LOC111249907,LOC111262171,maker-scaffold0000009755-augustus-gene-0*20-mRNA-1,LOC100907810,IscW_ISCW018959,LOC107372300,ROOT,GO:0000324;GO:0005290;GO:0015182;GO:0043092;GO:0043025;GO:0006814;GO:0015804;GO:0015191;GO:0034490;GO:0032975;GO:1902022;GO:0005313;GO:0015183;GO:0015194;GO:0098655;GO:0006835;GO:0015186;GO:0044425;GO:1902475;GO:0033554;GO:0015190;GO:0015180;GO:0006855;GO:0030424;GO:0005774;GO:0006836
6,AGNH,AGNH-0001,LOC111249908,LOC111270207,maker-scaffold0000009844-augustus-gene-0*26-mRNA-1,LOC100900952,IscW_ISCW023542,LOC107369290,ROOT,GO:0016021;GO:0005319;GO:0006869
6,ADYE,ADYE-0001,LOC111249912,LOC111272496,maker-scaffold0000000142-augustus-gene-0*82-mRNA-1,LOC100902821,IscW_ISCW014698,LOC107371513,ROOT,GO:0005515
6,ADBO,ADBO-0001,LOC111249919,LOC111272494,maker-scaffold0000007355-augustus-gene-0*31-mRNA-1,LOC100897671,IscW_ISCW024558,LOC107361305,ROOT,GO:0004122;GO:0019343;GO:0005737;GO:0006535
6,AOPB,AOPB-0001,LOC111249924,LOC111262589,maker-scaffold0000032876-augustus-gene-0*89-mRNA-1,LOC100902404,IscW_ISCW010095,LOC107362963,ROOT,NA
6,ACVT,ACVT-0001,LOC111249932,LOC111271878,augustus-scaffold0000010795-processed-gene-0*6-mRNA-1,LOC100904971,IscW_ISCW018235,LOC107363584,ROOT,GO:0005515
6,AHRV,AHRV-0001,LOC111249934,LOC111271876,maker-scaffold0000007610-augustus-gene-0*25-mRNA-1,LOC100905474,IscW_ISCW024139,LOC107370098,ROOT,GO:0000398;GO:0005681
6,AHZC,AHZC-0001,LOC111249942,LOC111268456,augustus-scaffold0000000094-processed-gene-0*12-mRNA-1,LOC100899886,IscW_ISCW022273,LOC107368820,ROOT,GO:0005524;GO:0005829;GO:0004163;GO:0019287
6,ABZP,ABZP-0001,LOC111249948,LOC111267683,maker-scaffold0000033392-augustus-gene-0*8-mRNA-1,LOC108864560,IscW_ISCW018003,LOC107368841,ROOT,GO:0005515
6,AFQG,AFQG-0001,LOC111249949,LOC111258592,maker-scaffold0000001912-augustus-gene-0*17-mRNA-1,LOC100907570,IscW_ISCW011538,LOC107370550,ROOT,GO:0008080
6,AEGB,AEGB-0001,LOC111249950,LOC111265308,augustus-scaffold0000003487-processed-gene-0*22-mRNA-1,LOC100900207,IscW_ISCW001657,LOC107366399,ROOT,GO:0055114;GO:0006164;GO:0003938
6,AEFL,AEFL-0001,LOC111249951,LOC111269809,maker-scaffold0000023411-augustus-gene-0*39-mRNA-1,LOC100906640,IscW_ISCW024183,LOC107361768,ROOT,GO:0046872;GO:0019441;GO:0004833;GO:0020037
6,AGIU,AGIU-0001,LOC111249952,LOC111269812,maker-scaffold0000023411-augustus-gene-0*38-mRNA-1,LOC100906787,IscW_ISCW007365,LOC107366572,ROOT,GO:0009987;GO:0005654;GO:0005730;GO:0005515
6,AFKB,AFKB-0001,LOC111249953,LOC111272484,maker-scaffold0000009566-augustus-gene-0*21-mRNA-1,LOC100898117,IscW_ISCW019453,LOC107369295,ROOT,GO:0005515
6,AFVP,AFVP-0001,LOC111249954,LOC111262588,maker-scaffold0000021336-augustus-gene-0*50-mRNA-1,LOC100898941,IscW_ISCW002593,LOC107361340,ROOT,GO:0005515
6,ABJK,ABJK-0003,LOC111249957,LOC111267818,maker-scaffold0000015470-augustus-gene-0*78-mRNA-1,LOC100904203,IscW_ISCW012475,LOC107360075,ROOT,GO:0003824;GO:0008152
6,AESU,AESU-0001,LOC111249958,LOC111272420,maker-scaffold0000015532-augustus-gene-0*32-mRNA-1,LOC100908138,IscW_ISCW018126,LOC107363192,ROOT,GO:0032040;GO:0006364;GO:0005515
6,AFKP,AFKP-0001,LOC111249961,LOC111259521,maker-scaffold0000002646-augustus-gene-0*55-mRNA-1,LOC100905766,IscW_ISCW000912,LOC107372221,ROOT,GO:0008080;GO:0016072;GO:0005524;GO:0034470
6,ACUW,ACUW-0002,LOC111249964,LOC111269363,maker-scaffold0000015260-augustus-gene-0*28-mRNA-1,LOC100902771,IscW_ISCW015861,LOC107369395,ROOT,GO:0005815;GO:0000922;GO:0043015;GO:0007020
6,AEKC,AEKC-0001,LOC111249971,LOC111271543,augustus-scaffold0000020833-processed-gene-0*10-mRNA-1,LOC100899762,IscW_ISCW000903,LOC107366792,ROOT,GO:0005515
6,AHEJ,AHEJ-0001,LOC111249972,LOC111271565,maker-scaffold0000020833-augustus-gene-0*22-mRNA-1,LOC100909150,IscW_ISCW021020,LOC107368818,ROOT,GO:0009987;GO:0043229
6,AEDW,AEDW-0001,LOC111249976,LOC111267726,maker-scaffold0000028999-augustus-gene-0*22-mRNA-1,LOC100905039,IscW_ISCW021228,LOC107370220,ROOT,GO:0006869;GO:0005319
6,ABCM,ABCM-0016,LOC111249981,LOC111263350,maker-scaffold0000005742-augustus-gene-0*59-mRNA-1,LOC100904293,IscW_ISCW021900,LOC107363691,ROOT,GO:0042626;GO:0005524;GO:0005887;GO:0055085;GO:0008514
6,AGDH,AGDH-0001,LOC111249982,LOC111261599,genemark-scaffold0000006878-processed-gene-0*4-mRNA-1,LOC100897276,IscW_ISCW018621,LOC107367468,ROOT,GO:0005634;GO:0042254
6,ABOU,ABOU-0003,LOC111249983,LOC111272441,maker-scaffold0000004853-augustus-gene-0*11-mRNA-1,LOC100907908,IscW_ISCW010923,LOC107361100,ROOT,GO:0000228;GO:0007051;GO:0051716;GO:0012505;GO:0022607;GO:0044260;GO:0015031;GO:0007346;GO:0034613;GO:0048513;GO:1903047;GO:0043167;GO:0000793;GO:0046983;GO:0046822;GO:0030154;GO:0031090;GO:0044238;GO:0044444;GO:0005085;GO:0007417;GO:0031967;GO:0006807;GO:0000785;GO:0008536;GO:0031491
6,ACDG,ACDG-0001,LOC111249984,LOC111269829,genemark-scaffold0000029486-processed-gene-0*34-mRNA-1,LOC100897174,IscW_ISCW001711,LOC107372205,ROOT,GO:0018024;GO:0008270;GO:0003677;GO:0005634;GO:0034968;GO:0005515
6,ABJQ,ABJQ-0005,LOC111249985,LOC111261731,genemark-scaffold0000011509-processed-gene-0*16-mRNA-1,LOC108863668,IscW_ISCW018046,LOC107370057,ROOT,GO:0032555;GO:0042391;GO:0030551;GO:0006812;GO:0051262;GO:0007601;GO:0009584;GO:1902495;GO:0042802;GO:0043168;GO:0005221;GO:0001895;GO:0043025;GO:0007165;GO:0042461;GO:0005737;GO:0060170;GO:0001750
6,ABJT,ABJT-0002,LOC111249986,LOC111261733,maker-scaffold0000011297-augustus-gene-0*20-mRNA-1,LOC100899984,IscW_ISCW010631,LOC107368230,ROOT,NA
6,ABPZ,ABPZ-0003,LOC111249991,LOC111270900,augustus-scaffold0000019733-processed-gene-0*4-mRNA-1,LOC100900072,IscW_ISCW021315,LOC107362687,ROOT,GO:0003676
6,AIYP,AIYP-0001,LOC111249992,LOC111273112,maker-scaffold0000000838-augustus-gene-0*4-mRNA-1,LOC100899296,IscW_ISCW021967,LOC107366219,ROOT,GO:0005635;GO:0007275;GO:0005515;GO:0016020
6,AGMV,AGMV-0001,LOC111249993,LOC111270887,maker-scaffold0000002098-augustus-gene-0*28-mRNA-1,LOC100898238,IscW_ISCW016612,LOC107372305,ROOT,GO:0005488
6,AEYC,AEYC-0001,LOC111249994,LOC111270888,maker-scaffold0000002247-augustus-gene-0*63-mRNA-1,LOC100900048,IscW_ISCW010699,LOC107363001,ROOT,GO:0006777;GO:0046872;GO:0051539;GO:0019008;GO:0003824
6,AGMU,AGMU-0001,LOC111249995,LOC111270889,maker-scaffold0000002247-augustus-gene-0*65-mRNA-1,LOC100907731,IscW_ISCW005968,LOC107368805,ROOT,GO:0003824;GO:0008152
6,AEZO,AEZO-0001,LOC111249996,LOC111265833,genemark-scaffold0000004063-processed-gene-0*15-mRNA-1,LOC100905066,IscW_ISCW001444,LOC107362512,ROOT,GO:0007094
6,AGMW,AGMW-0001,LOC111249997,LOC111270891,maker-scaffold0000002098-augustus-gene-0*27-mRNA-1,LOC100908010,IscW_ISCW021577,LOC107359575,ROOT,GO:0003743;GO:0006446;GO:0043022;GO:0005852
6,AGMX,AGMX-0001,LOC111249999,LOC111270893,maker-scaffold0000002098-augustus-gene-0*29-mRNA-1,LOC100908247,IscW_ISCW024846,LOC107362263,ROOT,GO:0030008;GO:0048193
6,AFVQ,AFVQ-0001,LOC111250002,LOC111258698,maker-scaffold0000030034-augustus-gene-0*55-mRNA-1,LOC100899229,IscW_ISCW008200,LOC107365488,ROOT,GO:0019915;GO:0005789
6,AEIC,AEIC-0001,LOC111250003,LOC111262133,augustus-scaffold0000004580-processed-gene-0*10-mRNA-1,LOC100904188,IscW_ISCW020745,LOC107371090,ROOT,GO:0005868;GO:0007018;GO:0005515
6,AGDF,AGDF-0001,LOC111250004,LOC111261600,maker-scaffold0000025218-augustus-gene-0*55-mRNA-1,LOC100903580,IscW_ISCW000474,LOC107366718,ROOT,GO:0005515
6,AIGD,AIGD-0001,LOC111250006,LOC111262135,maker-scaffold0000005374-augustus-gene-0*6-mRNA-1,LOC100899709,IscW_ISCW010229,LOC107361329,ROOT,GO:0046907
6,AOQW,AOQW-0001,LOC111250007,LOC111262136,maker-scaffold0000004726-augustus-gene-0*14-mRNA-1,LOC100904327,IscW_ISCW018686,LOC107360542,ROOT,NA
6,ABFW,ABFW-0004,LOC111250008,LOC111260084,maker-scaffold0000027020-augustus-gene-0*17-mRNA-1,LOC100900005,IscW_ISCW015157,LOC107367676,ROOT,GO:0016491
6,ABIO,ABIO-0001,LOC111250013,LOC111267982,maker-scaffold0000008248-augustus-gene-0*8-mRNA-1,LOC100907019,IscW_ISCW003686,LOC107370075,ROOT,GO:0005515
6,ADZX,ADZX-0001,LOC111250014,LOC111272075,genemark-scaffold0000010811-processed-gene-0*2-mRNA-1,LOC100905034,IscW_ISCW007691,LOC107367720,ROOT,GO:0030170;GO:0003824
6,ADPK,ADPK-0001,LOC111250015,LOC111272421,genemark-scaffold0000002799-processed-gene-0*8-mRNA-1,LOC100908280,IscW_ISCW015386,LOC107371252,ROOT,GO:0005829;GO:0004419
6,AHQP,AHQP-0001,LOC111250024,LOC111272964,maker-scaffold0000000418-exonerate_est2genome-gene-0*1-mRNA-1,LOC108864014,IscW_ISCW016520,LOC107361685,ROOT,GO:0005515
6,ABVJ,ABVJ-0002,LOC111250026,LOC111265873,maker-scaffold0000014652-augustus-gene-0*26-mRNA-1,LOC100909299,IscW_ISCW006970,LOC107365478,ROOT,GO:0003924;GO:0044424;GO:0007064;GO:0006606;GO:0000166;GO:0044376;GO:1990022;GO:0043234;GO:0005515
6,ACMY,ACMY-0001,LOC111250027,LOC111259912,augustus-scaffold0000003813-processed-gene-0*7-mRNA-1,LOC100899246,IscW_ISCW000033,LOC107366925,ROOT,GO:0009116;GO:0004850;GO:0009166;GO:0005737
6,AENL,AENL-0001,LOC111250029,LOC111260200,augustus-scaffold0000029713-processed-gene-0*26-mRNA-1,LOC100903754,IscW_ISCW000865,LOC107371162,ROOT,GO:0005509
6,ABLG,ABLG-0002,LOC111250033,LOC111272210,augustus-scaffold0000015646-processed-gene-0*16-mRNA-1,LOC100899706,IscW_ISCW007936,LOC107363510,ROOT,GO:0005524;GO:0004672;GO:0006468
6,AIEU,AIEU-0001,LOC111250045,LOC111264408,maker-scaffold0000018429-augustus-gene-0*31-mRNA-1,LOC100900351,IscW_ISCW006484,LOC107370317,ROOT,GO:0005829;GO:0042417;GO:0002014;GO:0002576;GO:0071542;GO:0005783;GO:0003723;GO:0001963;GO:0031175;GO:0048471;GO:0005634;GO:0005615;GO:0070050
6,AHIB,AHIB-0001,LOC111250046,LOC111259157,maker-scaffold0000019209-augustus-gene-0*30-mRNA-1,LOC100906130,IscW_ISCW005165,LOC107368341,ROOT,GO:0004114;GO:0007165
6,AJBG,AJBG-0001,LOC111250048,LOC111273188,maker-scaffold0000032364-augustus-gene-0*51-mRNA-1,LOC100901853,IscW_ISCW006520,LOC107366472,ROOT,GO:0006397
6,AGNE,AGNE-0001,LOC111250049,LOC111263209,maker-scaffold0000017327-augustus-gene-0*18-mRNA-1,LOC100900090,IscW_ISCW020278,LOC107368966,ROOT,GO:0005488
6,ABUT,ABUT-0004,LOC111250050,LOC111264227,maker-scaffold0000017327-augustus-gene-0*20-mRNA-1,LOC100900376,IscW_ISCW019018,LOC107371574,ROOT,GO:0008289;GO:0030667;GO:0010033;GO:0010604;GO:0051336;GO:0030246;GO:0007165;GO:0043167;GO:0098609;GO:0048522;GO:0045861;GO:0032879;GO:0097367;GO:0051704;GO:0031224;GO:0005576;GO:0030449;GO:0005515;GO:0044459
6,ADNG,ADNG-0001,LOC111250056,LOC111267735,augustus-scaffold0000027400-processed-gene-0*15-mRNA-1,LOC100907274,IscW_ISCW003528,LOC107366366,ROOT,GO:0006099;GO:0005975;GO:0006108;GO:0030060
6,AHBZ,AHBZ-0001,LOC111250057,LOC111264283,maker-scaffold0000030122-augustus-gene-0*15-mRNA-1,LOC100904817,IscW_ISCW008984,LOC107365000,ROOT,GO:0005515
6,AGHB,AGHB-0001,LOC111250058,LOC111269318,augustus-scaffold0000007843-processed-gene-0*17-mRNA-1,LOC100899850,IscW_ISCW002133,LOC107368907,ROOT,GO:0010604;GO:0012505;GO:0046662;GO:0008307;GO:0001505;GO:0007626;GO:0045214;GO:0031325;GO:0046716;GO:0051173;GO:0016010;GO:0044446;GO:0030315;GO:0040017;GO:0050790;GO:0034703;GO:0031090;GO:0005634;GO:0055120;GO:0030424;GO:0019899;GO:1903169;GO:0010941;GO:2001257;GO:0008016;GO:0060307
6,ABLU,ABLU-0002,LOC111250059,LOC111261111,maker-scaffold0000030730-augustus-gene-0*61-mRNA-1,LOC100905798,IscW_ISCW003837,LOC107370860,ROOT,GO:0005634
6,AFSJ,AFSJ-0001,LOC111250061,LOC111260195,maker-scaffold0000029713-augustus-gene-0*78-mRNA-1,LOC100903322,IscW_ISCW024379,LOC107361835,ROOT,GO:0042176;GO:0000502;GO:0005515;GO:0030234
6,AEZH,AEZH-0001,LOC111250065,LOC111262744,augustus-scaffold0000015238-processed-gene-0*3-mRNA-1,LOC100902676,IscW_ISCW018510,LOC107366111,ROOT,GO:0005634
6,ABDI,ABDI-0005,LOC111250066,LOC111271050,augustus-scaffold0000014987-processed-gene-0*13-mRNA-1,LOC100908603,IscW_ISCW009634,LOC107368613,ROOT,GO:0043565;GO:0006355
6,ABCG,ABCG-0004,LOC111250069,LOC111269800,maker-scaffold0000032199-augustus-gene-0*76-mRNA-1,LOC100904061,IscW_ISCW007105,LOC107363949,ROOT,GO:0042302
6,AHQL,AHQL-0001,LOC111250071,LOC111262179,maker-scaffold0000001449-augustus-gene-0*27-mRNA-1,LOC100901680,IscW_ISCW010951,LOC107361884,ROOT,GO:0006457;GO:0051082;GO:0016272
6,AGFK,AGFK-0001,LOC111250072,LOC111264395,maker-scaffold0000018429-augustus-gene-0*29-mRNA-1,LOC100899136,IscW_ISCW015579,LOC107364247,ROOT,GO:0045171;GO:0005829;GO:0032880;GO:0001671;GO:0008285;GO:0042026;GO:0031227;GO:0098588;GO:0000502;GO:0030544;GO:0005654;GO:0030433;GO:0031593;GO:0051082;GO:0070628;GO:0030308;GO:0031398;GO:0032436;GO:0016234;GO:0000398;GO:0031965;GO:0006986;GO:0043195;GO:0090084;GO:0051087;GO:0043008;GO:1903644;GO:0032091;GO:0032781;GO:0008021;GO:0007268;GO:0031625;GO:0098805;GO:0043524;GO:0090086
6,ABCN,ABCN-0007,LOC111250075,LOC111259810,augustus-scaffold0000004236-processed-gene-0*4-mRNA-1,LOC100899859,IscW_ISCW006353,LOC107361345,ROOT,GO:0005634;GO:0005524;GO:0004004;GO:0003723
6,ABJK,ABJK-0001,LOC111250076,LOC111259811,augustus-scaffold0000005274-processed-gene-0*6-mRNA-1,LOC100900181,IscW_ISCW005458,LOC107359547,ROOT,GO:0006635;GO:0003857;GO:0004300;GO:0016507
6,ACSD,ACSD-0001,LOC111250077,LOC111259812,augustus-scaffold0000001553-processed-gene-0*13-mRNA-1,LOC100903056,IscW_ISCW006570,LOC107372104,ROOT,GO:0004373;GO:0005978
6,ACSO,ACSO-0001,LOC111250078,LOC111259813,maker-scaffold0000001553-augustus-gene-0*58-mRNA-1,LOC100898762,IscW_ISCW015956,LOC107359046,ROOT,GO:0004672;GO:0000278;GO:0005524;GO:0004715;GO:0006468;GO:0005634;GO:0000287
6,ABSJ,ABSJ-0002,LOC111250079,LOC111259814,maker-scaffold0000005274-augustus-gene-0*32-mRNA-1,LOC100900322,IscW_ISCW005457,LOC107367976,ROOT,GO:0008152;GO:0016747
6,ADLH,ADLH-0001,LOC111250080,LOC111259815,maker-scaffold0000001553-augustus-gene-0*56-mRNA-1,LOC100900747,IscW_ISCW015929,LOC107362700,ROOT,GO:0016021;GO:0008324;GO:0006812;GO:0055085
6,ACJF,ACJF-0001,LOC111250082,LOC111259818,genemark-scaffold0000017871-processed-gene-0*0-mRNA-1,LOC100900607,IscW_ISCW011305,LOC107361040,ROOT,GO:0008080
6,ACGH,ACGH-0003,LOC111250084,LOC111270494,augustus-scaffold0000032186-processed-gene-0*33-mRNA-1,LOC100897592,IscW_ISCW021573,LOC107366127,ROOT,GO:0055085
6,AFCI,AFCI-0001,LOC111250087,LOC111258795,maker-scaffold0000006262-augustus-gene-0*8-mRNA-1,LOC100909293,IscW_ISCW000392,LOC107367045,ROOT,GO:0005840;GO:0010467;GO:0044446;GO:0003723;GO:0034660;GO:0005739
6,AECG,AECG-0001,LOC111250090,LOC111269264,maker-scaffold0000008178-augustus-gene-0*17-mRNA-1,LOC108863907,IscW_ISCW019090,LOC107365575,ROOT,NA
6,ACHY,ACHY-0002,LOC111250092,LOC111265415,genemark-scaffold0000005928-processed-gene-0*4-mRNA-1,LOC100908092,IscW_ISCW010285,LOC107363007,ROOT,GO:0003677;GO:0008270;GO:0005524;GO:0005737;GO:0000184;GO:0004386
6,AFHS,AFHS-0001,LOC111250093,LOC111272083,genemark-scaffold0000001842-processed-gene-0*13-mRNA-1,LOC100909213,IscW_ISCW006797,LOC107371100,ROOT,GO:0046475;GO:2001070;GO:0047389
6,AEQO,AEQO-0001,LOC111250094,LOC111265416,maker-scaffold0000005928-augustus-gene-0*48-mRNA-1,LOC100907287,IscW_ISCW002859,LOC107362584,ROOT,GO:0006260;GO:0003689;GO:0005524;GO:0005663;GO:0006281
6,AGZB,AGZB-0001,LOC111250100,LOC111260770,maker-scaffold0000025216-augustus-gene-0*20-mRNA-1,LOC100909058,IscW_ISCW000387,LOC107368424,ROOT,GO:0008380;GO:0003723;GO:0071011;GO:0010226;GO:0009651;GO:0006397
6,AGFR,AGFR-0001,LOC111250103,LOC111265747,maker-scaffold0000004585-augustus-gene-0*30-mRNA-1,LOC100899100,IscW_ISCW014363,LOC107363694,ROOT,GO:0005515
6,AESG,AESG-0001,LOC111250108,LOC111263351,maker-scaffold0000004601-augustus-gene-0*14-mRNA-1,LOC100904582,IscW_ISCW008081,LOC107364357,ROOT,GO:0060487;GO:0005829;GO:0007419;GO:0007426;GO:0060463;GO:0007009;GO:0061041;GO:0070830;GO:0042127;GO:0007464;GO:0005911;GO:0048701;GO:0001843;GO:0007428;GO:0043010;GO:0035159;GO:0007155;GO:0007420;GO:0035264;GO:0060672;GO:0044030;GO:0005654;GO:0042733;GO:0007402;GO:0003208;GO:0090132;GO:0042803;GO:0051973;GO:0061436;GO:0031490;GO:0001161;GO:0002934;GO:0045944;GO:0042052;GO:0008360;GO:0008362;GO:0005794;GO:0060324;GO:0000978;GO:0043234;GO:0001077;GO:0045617
6,ADRT,ADRT-0001,LOC111250110,LOC111272069,maker-scaffold0000008066-augustus-gene-0*10-mRNA-1,LOC100909070,IscW_ISCW019107,LOC107368489,ROOT,GO:0003676;GO:0005515
6,AIQO,AIQO-0001,LOC111250111,LOC111263373,maker-scaffold0000026161-augustus-gene-0*36-mRNA-1,LOC100899477,IscW_ISCW006698,LOC107368169,ROOT,GO:1902979
6,AIXQ,AIXQ-0001,LOC111250112,LOC111263374,maker-scaffold0000026161-augustus-gene-0*34-mRNA-1,LOC100908809,IscW_ISCW016182,LOC107361720,ROOT,GO:0030896;GO:0005730;GO:0000077
6,ABCK,ABCK-0008,LOC111250117,LOC111271525,augustus-scaffold0000007437-processed-gene-0*6-mRNA-1,LOC100901412,IscW_ISCW011060,LOC107372252,ROOT,GO:0005524;GO:0017049;GO:0006468;GO:0007165;GO:0004674
6,ABDI,ABDI-0013,LOC111250119,LOC111272602,maker-scaffold0000011596-augustus-gene-0*25-mRNA-1,LOC100900626,IscW_ISCW021525,LOC107370111,ROOT,GO:0043565;GO:0006355
6,AWHP,AWHP-0001,LOC111250122,LOC111266492,maker-scaffold0000015856-augustus-gene-0*4-mRNA-1,LOC100903894,IscW_ISCW019200,LOC107363984,ROOT,GO:0008017
6,ABPV,ABPV-0002,LOC111250123,LOC111262381,maker-scaffold0000009831-augustus-gene-0*29-mRNA-1,LOC100907544,IscW_ISCW014889,LOC107361944,ROOT,GO:0005515
6,AHTV,AHTV-0001,LOC111250125,LOC111262385,maker-scaffold0000009292-augustus-gene-0*28-mRNA-1,LOC100908688,IscW_ISCW004058,LOC107362074,ROOT,GO:0005840;GO:0003735;GO:0006412
6,AFWP,AFWP-0001,LOC111250126,LOC111265958,maker-scaffold0000027592-augustus-gene-0*10-mRNA-1,LOC100904964,IscW_ISCW003547,LOC107365023,ROOT,GO:0051973;GO:0016311;GO:0032212;GO:0046939;GO:1904355;GO:0000166;GO:0043167;GO:0046403;GO:0042769;GO:0019201;GO:0006281;GO:0010836;GO:0006979;GO:0046404;GO:0005730;GO:0003690;GO:0005515
6,AIOH,AIOH-0001,LOC111250130,LOC111272453,augustus-scaffold0000000365-processed-gene-0*5-mRNA-1,LOC100901501,IscW_ISCW007346,LOC107369749,ROOT,GO:0005515
6,ABCJ,ABCJ-0033,LOC111250131,LOC111272464,maker-scaffold0000007960-augustus-gene-0*28-mRNA-1,LOC100907678,IscW_ISCW024874,LOC107361677,ROOT,GO:0003924;GO:0005525
6,ABCV,ABCV-0011,LOC111250134,LOC111271539,maker-scaffold0000030954-augustus-gene-0*16-mRNA-1,LOC100900854,IscW_ISCW018768,LOC107363477,ROOT,GO:0016021;GO:0055085;GO:0022857
